date,name,value,icon
1155,"Joana Brito Silva",1,
1156,"Léo Caeiro",1,
1156,"Maya (taróloga)",1,https://dioguinho.com/wp-content/uploads/2024/12/tia-maya-.jpg
1156,"Adriano Silva Martins",1,
1156,"Daniel Nascimento",1,
1156,"Liliana Campos",1,
1156,"Heitor Lourenço",1,
1156,"Gisela Serrano",1,
1156,"Hugo Mendes",1,
1156,"Filipa Castro",1,
1156,"Duarte Siopa",1,
1157,"Maya (taróloga)",1,https://dioguinho.com/wp-content/uploads/2024/12/tia-maya-.jpg
1157,"Cláudio Ramos",1,https://www.atelevisao.com/wp-content/uploads/2024/03/Claudio-Ramos-2-860x490.jpg
1157,"Cinha Jardim",1,
1157,"Gonçalo Quinaz",1,
1157,"José Lopes",1,
1157,"Cristina Ferreira",1,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4a/2022_-_ContentMakers_SZ9_6373_%2852474773638%29_%28cropped%29_%28cropped%29.jpg/1280px-2022_-_ContentMakers_SZ9_6373_%2852474773638%29_%28cropped%29_%28cropped%29.jpg
1157,"Léo Caeiro",1,
1157,"Duarte Siopa",1,
1157,"Ana Marques",1,
1157,"José Figueiras",1,
1157,"Monica Sintra",1,
1157,"Filipa Torrinha Nunes",1,
1158,"Beatriz Frazão",1,
1158,"Miguel Frazão",1,
1159,"Gustavo Santos",1,https://media-manager.noticiasaominuto.com/640/naom_613002dac4937.webp?crop_params=eyJsYW5kc2NhcGUiOnsiY3JvcFdpZHRoIjoxMDc4LCJjcm9wSGVpZ2h0Ijo2MDYsImNyb3BYIjowLCJjcm9wWSI6MH0sInBvcnRyYWl0Ijp7ImNyb3BXaWR0aCI6NjA3LCJjcm9wSGVpZ2h0IjoxMDc5LCJjcm9wWCI6MjIzLCJjcm9wWSI6MX19
1159,"Mafalda Rodiles",1,
1160,"Luciana Abreu",1,https://upload.wikimedia.org/wikipedia/commons/thumb/1/11/Luciana_Abreu_%28J%C3%BAlia%2C_2024%29.png/330px-Luciana_Abreu_%28J%C3%BAlia%2C_2024%29.png
1160,"Filipa Castro",1,
1160,"Mónica Sintra",1,
1160,"Jose Figueiras",1,
1160,"Filipa Torrinha Nunes",1,
1160,"Adriano Silva Martins",1,
1160,"Maya (taróloga)",1,https://dioguinho.com/wp-content/uploads/2024/12/tia-maya-.jpg
1161,"Maria Helena Martins",1,
1161,"Ana Galvão",1,https://images.rr.pt/ana-galvao-20-anos-sic-mulher60000577_base.jpg
1162,"Maria Helena Martins",1,
1163,"João Barbosa (Numeiro)",1,
1164,"João Barbosa (Numeiro)",1,
1164,"Marina Ferraz",1,
1164,"Alexandre Santos",1,
1164,"José Freitas",1,
1165,"João Barbosa (Numeiro)",1,
1165,"Miguel Milhão",1,
1166,"Cristina Ferreira",1,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4a/2022_-_ContentMakers_SZ9_6373_%2852474773638%29_%28cropped%29_%28cropped%29.jpg/1280px-2022_-_ContentMakers_SZ9_6373_%2852474773638%29_%28cropped%29_%28cropped%29.jpg
1166,"Bruno Cabrerizo",1,
1166,"Alexandra Lencastre",1,https://m.media-amazon.com/images/M/MV5BZjQwMTI5MWUtNGFkZC00YmVlLWI0YWUtMDJjMDMyZjA4ZDFhXkEyXkFqcGc@._V1_.jpg
1166,"Ana Guiomar",1,
1167,"Francisco Sá Pena",1,
1167,"Lara Moniz",1,
1168,"Cristina Ferreira",1,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4a/2022_-_ContentMakers_SZ9_6373_%2852474773638%29_%28cropped%29_%28cropped%29.jpg/1280px-2022_-_ContentMakers_SZ9_6373_%2852474773638%29_%28cropped%29_%28cropped%29.jpg
1169,"Frederico Canto e Castro (Fred)",1,
1169,"Cristina Ferreira",1,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4a/2022_-_ContentMakers_SZ9_6373_%2852474773638%29_%28cropped%29_%28cropped%29.jpg/1280px-2022_-_ContentMakers_SZ9_6373_%2852474773638%29_%28cropped%29_%28cropped%29.jpg
1170,"Cláudio Ramos",1,https://www.atelevisao.com/wp-content/uploads/2024/03/Claudio-Ramos-2-860x490.jpg
1170,"Cristina Ferreira",1,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4a/2022_-_ContentMakers_SZ9_6373_%2852474773638%29_%28cropped%29_%28cropped%29.jpg/1280px-2022_-_ContentMakers_SZ9_6373_%2852474773638%29_%28cropped%29_%28cropped%29.jpg
1171,Wuant,1,
1171,"Bárbara Norton de Matos",1,
1171,"Joana Marques",1,https://upload.wikimedia.org/wikipedia/commons/5/55/Joana_Marques_na_R%C3%A1dio_Renascen%C3%A7a%2C_Lisboa%2C_Jan.2024_%2853489065110%29_%28cropped%29.jpg
1172,"Casados no Paraíso",1,
1172,"Nuno Queirós",1,
1172,"Elsa Pimenta",1,
1173,"Era Uma Vez na Quinta",1,
1173,"Goreti Neto",1,
1173,"Cátia Rochinha",1,
1173,"Mariline Moreira",1,
1173,"Pedro Vieira",1,
1173,"Francisco Soares (Xico)",1,
1173,"Ricardo Amorim",1,
1173,"António Costa",1,
1173,"Cristiana Graça",1,
1174,"Era Uma Vez na Quinta",1,
1174,"Cristiana Graça",1,
1174,"Dani Salles",1,
1175,"Rita Pereira",1,
1176,"Rita Pereira",1,
1176,"Pedro Carvalho (actor)",1,
1177,"Rui Sinel de Cordes",1,
1178,"Rui Sinel de Cordes",1,
1179,"Nuno Homem de Sá",1,
1180,"Vânia Sá",1,
1180,"Miguel Milhão",1,
1181,"Iva Domingues",1,
1182,"João Oliveira",1,
1183,"Brilha sem Filtros",1,
1183,"Carolina Monteverde",1,
1183,Elsa,1,
1184,"Brilha sem Filtros",1,
1184,"Carolina Monteverde",1,
1184,Elsa,1,
1185,"José Malhoa (cantor)",1,
1186,"Rafaela Jacinto",1,
1186,"Diana Duarte",1,
1187,"Maria Helena Costa",1,
1188,"Nuno Homem de Sá",1,
1188,"Nádia Lopes",1,
1189,"Mafalda Matos",1,
1190,"Bruno de Carvalho",1,https://upload.wikimedia.org/wikipedia/commons/4/49/Web_Summit_2017_-_SportsTrade_CG1_6831_%2838211885052%29_cropped.jpg
1190,"Liliana Almeida de Carvalho",1,
1191,"Adriano Silva Martins",1,
1192,TVI,1,https://upload.wikimedia.org/wikipedia/commons/thumb/2/24/Log%C3%B3tipo_TVI.png/250px-Log%C3%B3tipo_TVI.png
1192,"Gala TVI 31 anos",1,
1192,"João Montez",1,
1192,"Rita Pereira",1,
1192,"José Lopes",1,
1192,"Ana Sofia Cardoso",1,
1192,"Iva Domingues",1,
1192,"Mário Ferreira",1,
1192,"Paula Ferreira",1,
1192,"Ana Guiomar",1,
1192,"Matilde Reymão",1,
1192,"Inês Herédia",1,
1192,"Lili Caneças",1,https://upload.wikimedia.org/wikipedia/commons/9/9a/Lili_Cane%C3%A7as_%28XXII_Globos_de_Ouro%2C_2017%29.png
1192,"José Eduardo Moniz",1,https://upload.wikimedia.org/wikipedia/commons/0/04/Jos%C3%A9_Eduardo_Moniz_-_Debate_com_Lu%C3%ADs_Montenegro_na_TVI%2C_Lisboa%2C_Fev.2024_%2853515074398%29_%28cropped%29.jpg
1192,"Cristina Ferreira",1,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4a/2022_-_ContentMakers_SZ9_6373_%2852474773638%29_%28cropped%29_%28cropped%29.jpg/1280px-2022_-_ContentMakers_SZ9_6373_%2852474773638%29_%28cropped%29_%28cropped%29.jpg
1192,"Kelly Bailey (atriz)",1,
1192,"Nuno Santos",1,
1192,"Vítor Fonseca (Cifrão)",1,
1192,"Flávio Furtado",1,
1192,"Catarina Cardoso",1,
1192,"Rúben Rua",1,https://www.imdb.com/name/nm4043995/
1192,"Manuel Luís Goucha",1,
1192,"Cláudio Ramos",1,https://www.atelevisao.com/wp-content/uploads/2024/03/Claudio-Ramos-2-860x490.jpg
1193,TVI,1,https://upload.wikimedia.org/wikipedia/commons/thumb/2/24/Log%C3%B3tipo_TVI.png/250px-Log%C3%B3tipo_TVI.png
1193,"Gala TVI 31 anos",1,
1193,"Lili Caneças",1,https://upload.wikimedia.org/wikipedia/commons/9/9a/Lili_Cane%C3%A7as_%28XXII_Globos_de_Ouro%2C_2017%29.png
1193,"José Eduardo Moniz",1,https://upload.wikimedia.org/wikipedia/commons/0/04/Jos%C3%A9_Eduardo_Moniz_-_Debate_com_Lu%C3%ADs_Montenegro_na_TVI%2C_Lisboa%2C_Fev.2024_%2853515074398%29_%28cropped%29.jpg
1193,"Cristina Ferreira",1,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4a/2022_-_ContentMakers_SZ9_6373_%2852474773638%29_%28cropped%29_%28cropped%29.jpg/1280px-2022_-_ContentMakers_SZ9_6373_%2852474773638%29_%28cropped%29_%28cropped%29.jpg
1193,"Pedro Carvalhas",1,
1193,"Inês Herédia",1,
1193,"Cláudio Ramos",1,https://www.atelevisao.com/wp-content/uploads/2024/03/Claudio-Ramos-2-860x490.jpg
1193,"Raquel Matos Cruz",1,
1193,"Manuel Luís Goucha",1,
1193,"Rita Pereira",1,
1193,"Marisa Cruz",1,
1193,"Rodrigo Paganelli",1,
1193,"Mónica Jardim",1,
1193,"Eduardo Madeira",1,
1193,"Paula Neves",1,
1194,TVI,1,https://upload.wikimedia.org/wikipedia/commons/thumb/2/24/Log%C3%B3tipo_TVI.png/250px-Log%C3%B3tipo_TVI.png
1194,"Gala TVI 31 anos",1,
1194,"José Carlos Araújo",1,
1194,"João Fernando Ramos",1,
1194,"Pedro Nevides",1,
1194,"Vítor Bandarra",1,
1194,"Joaquim Sousa Martins",1,
1194,"Sandra Felgueiras",1,
1194,"Ana Sofia Cardoso",1,
1194,"Andreia Vale",1,
1194,"Pedro Carvalhas",1,
1194,"Raquel Matos Cruz",1,
1194,"José Alberto Carvalho",1,
1194,"Paulo Pires",1,
1194,"Mafalda Castro",1,
1195,TVI,1,https://upload.wikimedia.org/wikipedia/commons/thumb/2/24/Log%C3%B3tipo_TVI.png/250px-Log%C3%B3tipo_TVI.png
1195,"Gala TVI 31 anos",1,
1195,"Sandra Felgueiras",1,
1195,"Nuno Pardal",1,
1195,"Lurdes Baeta",1,
1195,"Inês Castelo Branco",1,
1195,"Pedro Sousa",1,
1195,"Fernanda Serrano",1,
1195,"Ana Sofia Cardoso",1,
1195,"Tony Carreira",1,
1195,"Pedro Teixeira",1,
1195,"Mafalda Castro",1,
1195,"Eduardo Madureira",1,
1195,"Paula Neves",1,
1195,"José Eduardo Moniz",1,https://upload.wikimedia.org/wikipedia/commons/0/04/Jos%C3%A9_Eduardo_Moniz_-_Debate_com_Lu%C3%ADs_Montenegro_na_TVI%2C_Lisboa%2C_Fev.2024_%2853515074398%29_%28cropped%29.jpg
1195,"Manuel Luís Goucha",1,
1195,"Cristina Ferreira",1,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4a/2022_-_ContentMakers_SZ9_6373_%2852474773638%29_%28cropped%29_%28cropped%29.jpg/1280px-2022_-_ContentMakers_SZ9_6373_%2852474773638%29_%28cropped%29_%28cropped%29.jpg
1195,"Miguel Vicente",1,
1196,"Miguel Vicente",1,
1197,"Luana Piovani",1,
1198,"Margarida Monteiro",1,
1199,"Carlos Peres Dias",1,
1200,"Carlos Peres Dias",1,
1201,"Carlos Peres Dias",1,
1201,"Luana Piovani",1,
1202,"Rita Pereira",1,
1202,"Sandra Felgueiras",1,
1203,"José Castelo Branco",1,https://upload.wikimedia.org/wikipedia/commons/c/c3/Jos%C3%A9_Castelo_Branco_%28J%C3%BAlia%2C_2024%29.png
1203,"José Gouveia",1,
1204,"Nádia Lopes",1,
1204,"Nuno Homem de Sá",1,
1205,"Bruno Monteiro",1,
1206,"Becas Lírio",1,
1206,"Joana Marques",1,https://upload.wikimedia.org/wikipedia/commons/5/55/Joana_Marques_na_R%C3%A1dio_Renascen%C3%A7a%2C_Lisboa%2C_Jan.2024_%2853489065110%29_%28cropped%29.jpg
1206,"Cristina Ferreira",1,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4a/2022_-_ContentMakers_SZ9_6373_%2852474773638%29_%28cropped%29_%28cropped%29.jpg/1280px-2022_-_ContentMakers_SZ9_6373_%2852474773638%29_%28cropped%29_%28cropped%29.jpg
1206,"Cláudia Cunha",1,
1206,"Cláudio Ramos",1,https://www.atelevisao.com/wp-content/uploads/2024/03/Claudio-Ramos-2-860x490.jpg
1207,"Liliana Aguiar",1,
1207,"Francisco Nunes",1,
1208,"Liliana Aguiar",1,
1209,"Lili Caneças",1,https://upload.wikimedia.org/wikipedia/commons/9/9a/Lili_Cane%C3%A7as_%28XXII_Globos_de_Ouro%2C_2017%29.png
1210,"Inês Nunes",1,
1211,"Inês Nunes",1,
1212,"Lara Moniz",1,
1213,"Lara Moniz",1,
1213,"Daniela Dias",1,
1214,"Delfim Monteiro",1,
1215,"Leandro Portugal",1,
1216,"A Sentença",1,
1216,"Juíz Hélder Fráguas",1,
1216,"João Patrício",1,
1217,"A Sentença",1,
1217,"Juíz Hélder Fráguas",1,
1217,"João Patrício",1,
1218,"Joana Amaral Dias",1,https://upload.wikimedia.org/wikipedia/commons/4/42/Foto_JAD_wikipedia.jpg
1218,"Sérgio Tavares",1,
1218,"Bruno Fialho",1,
1219,"Luciana Abreu",1,https://upload.wikimedia.org/wikipedia/commons/thumb/1/11/Luciana_Abreu_%28J%C3%BAlia%2C_2024%29.png/330px-Luciana_Abreu_%28J%C3%BAlia%2C_2024%29.png
1219,"Julio Fernandes",1,
1220,"Larissa Teófilo",1,
1220,"Hugo Mendes",1,
1221,"Leonor Santos",1,
1221,"Conceição Currito",1,
1222,"Leonor Santos",1,
1222,"Conceição Currito",1,
1223,Tiagovski,1,
1224,"José Castelo Branco",1,https://upload.wikimedia.org/wikipedia/commons/c/c3/Jos%C3%A9_Castelo_Branco_%28J%C3%BAlia%2C_2024%29.png
1224,"Abel Dias",1,
1225,"Cristina Ferreira",1,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4a/2022_-_ContentMakers_SZ9_6373_%2852474773638%29_%28cropped%29_%28cropped%29.jpg/1280px-2022_-_ContentMakers_SZ9_6373_%2852474773638%29_%28cropped%29_%28cropped%29.jpg
1226,"José Castelo Branco",1,https://upload.wikimedia.org/wikipedia/commons/c/c3/Jos%C3%A9_Castelo_Branco_%28J%C3%BAlia%2C_2024%29.png
1226,"Cristina Ferreira",1,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4a/2022_-_ContentMakers_SZ9_6373_%2852474773638%29_%28cropped%29_%28cropped%29.jpg/1280px-2022_-_ContentMakers_SZ9_6373_%2852474773638%29_%28cropped%29_%28cropped%29.jpg
1227,"Catarina Gaspar",1,
1227,"Filipa Teles",1,
1227,"Isabel Costa",1,
1228,"André Trigo",1,
1228,"Lourenço Martins",1,
1228,"David Vieira",1,
1229,"André Trigo",1,
1229,"Lourenço Martins",1,
1229,"David Vieira",1,
1230,"Vera Kolodzig",1,
1230,"Nuno Carvalho Mata",1,
1231,"Duarte Siopa",1,
1231,"José Castelo Branco",1,https://upload.wikimedia.org/wikipedia/commons/c/c3/Jos%C3%A9_Castelo_Branco_%28J%C3%BAlia%2C_2024%29.png
1231,"Roger Basile",1,
1232,"Léo Caeiro",1,
1232,"José Castelo Branco",1,https://upload.wikimedia.org/wikipedia/commons/c/c3/Jos%C3%A9_Castelo_Branco_%28J%C3%BAlia%2C_2024%29.png
1232,"Afonso Gonçalves",1,
1232,"André Rodrigues",1,
1233,"Nuno Diniz",1,
1234,"Pedro Pico",1,
1235,"Maria da Luz",1,
1235,"Pedro Pico",1,
1236,"Maria da Luz",1,
1236,"Pedro Pico",1,
1237,Bruno,1,
1238,"Catarina Miranda",1,
1238,"Bruno Savate",1,
1238,"Francisco Monteiro",1,
1239,"Catarina Miranda",1,
1239,"Rosário Miranda",1,
1239,"Cláudio Ramos",1,https://www.atelevisao.com/wp-content/uploads/2024/03/Claudio-Ramos-2-860x490.jpg
1240,"Carolina Amaral",1,
1241,"Paula Margarido",1,
1242,"José Castelo Branco",1,https://upload.wikimedia.org/wikipedia/commons/c/c3/Jos%C3%A9_Castelo_Branco_%28J%C3%BAlia%2C_2024%29.png
1242,"Maya (taróloga)",1,https://dioguinho.com/wp-content/uploads/2024/12/tia-maya-.jpg
1242,"Marcela Fernandes",1,
1242,"José Gouveia",1,
1243,"José Castelo Branco",1,https://upload.wikimedia.org/wikipedia/commons/c/c3/Jos%C3%A9_Castelo_Branco_%28J%C3%BAlia%2C_2024%29.png
1244,"David Cristina",1,
1244,"Catarina Pimentel",1,
1245,"David Cristina",1,
1245,"Inês Fialho",1,
1246,"Tiago Graça",1,
1246,"Lara Moniz",1,
1247,"Sónia Tavares",1,
1248,"Andreia Guedes",1,
1248,"Filipe Peres (Pipas)",1,
1249,"Andreia Guedes",1,
1249,"Filipe Peres (Pipas)",1,
1250,"João Barbosa (Numeiro)",1,
1250,"Miguel Milhão",1,
1251,"Joana Machado Madeira",1,
1252,"A Promessa (telenovela)",1,
1253,"Marta Gautier",1,
1253,"Tiago Mellert",1,
1254,"Marta Gautier",1,
1254,"Tiago Mellert",1,
1255,"Rita Mendes",1,
1256,"Rita Mendes",1,
1256,"Mafalda Rodiles",1,
1256,"Liliana Aguiar",1,
1257,"Fanny Rodrigues",1,
1257,"Conceição Rodrigues",1,
1258,TVI,1,https://upload.wikimedia.org/wikipedia/commons/thumb/2/24/Log%C3%B3tipo_TVI.png/250px-Log%C3%B3tipo_TVI.png
1258,"Festa de Verão TVI 2024",1,
1258,"José Lopes",1,
1258,"Diogo Infante",1,
1258,"Mónica Jardim",1,
1258,"Marta Gil",1,
1258,"Rita Salema",1,
1258,"Renato Duarte",1,
1258,"Arlinda Mestre",1,
1258,"Joana Sobral",1,
1259,"Rafaela Granado",1,
1259,"Juíz Hélder Fráguas",1,
1259,"Rita Pereira",1,
1259,"João Montez",1,
1259,"Paulo Pires",1,
1259,"Olívia Ortiz",1,
1259,"Manuel Marques",1,
1260,"Gustavo Santos",1,https://media-manager.noticiasaominuto.com/640/naom_613002dac4937.webp?crop_params=eyJsYW5kc2NhcGUiOnsiY3JvcFdpZHRoIjoxMDc4LCJjcm9wSGVpZ2h0Ijo2MDYsImNyb3BYIjowLCJjcm9wWSI6MH0sInBvcnRyYWl0Ijp7ImNyb3BXaWR0aCI6NjA3LCJjcm9wSGVpZ2h0IjoxMDc5LCJjcm9wWCI6MjIzLCJjcm9wWSI6MX19
1260,"Sérgio Tavares",1,
1260,"Sandra Celas",1,
1261,"Gustavo Santos",1,https://media-manager.noticiasaominuto.com/640/naom_613002dac4937.webp?crop_params=eyJsYW5kc2NhcGUiOnsiY3JvcFdpZHRoIjoxMDc4LCJjcm9wSGVpZ2h0Ijo2MDYsImNyb3BYIjowLCJjcm9wWSI6MH0sInBvcnRyYWl0Ijp7ImNyb3BXaWR0aCI6NjA3LCJjcm9wSGVpZ2h0IjoxMDc5LCJjcm9wWCI6MjIzLCJjcm9wWSI6MX19
1261,"Sérgio Tavares",1,
1261,"Mafalda Rodiles",1,
1262,"Sofia Vasconcelos",1,
1262,"Rita Pereira",1,
1263,"Rita Pereira",1,
1263,"Cristina Ferreira",1,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4a/2022_-_ContentMakers_SZ9_6373_%2852474773638%29_%28cropped%29_%28cropped%29.jpg/1280px-2022_-_ContentMakers_SZ9_6373_%2852474773638%29_%28cropped%29_%28cropped%29.jpg
1264,"Teresa Stichaner",1,
1264,Carina,1,
1265,"José Pedro Gomes",1,
1265,"Aldo Lima",1,
1265,"Henrique Correia",1,
1266,"Maya (taróloga)",1,https://dioguinho.com/wp-content/uploads/2024/12/tia-maya-.jpg
1266,"Rui Oliveira",1,
1266,"Isaac Alfaiate",1,
1266,"Isabel Figueira",1,
1266,"Jéssica Antunes",1,
1266,"Rui Figueiredo",1,
1266,"André Costa",1,
1266,"Ricardo Martins Pereira (Arrumadinho)",1,
1266,"Marisa Caetano Antunes",1,
1266,"Débora Couceiro",1,
1267,"Kátia Aveiro",1,
1268,"Secret Story 8",1,
1268,"Diogo Afonso",1,
1268,"Renata Reis",1,
1268,"Rafael Almeida",1,
1268,"Patrícia Carvalho",1,
1268,"Ruben Silvestre",1,
1268,"Flávia Monteiro",1,
1268,Maycon,1,
1269,"João Borges",1,
1269,"Sandra Silva",1,
1270,"João Borges",1,
1270,"Sandra Silva",1,
1271,"Leandro Portugal",1,
1271,"Sónia Costa",1,
1271,"Sérgio Tavares",1,
1272,"Leandro Portugal",1,
1272,"Sónia Costa",1,
1272,"Sérgio Tavares",1,
1272,"Joana Marques",1,https://upload.wikimedia.org/wikipedia/commons/5/55/Joana_Marques_na_R%C3%A1dio_Renascen%C3%A7a%2C_Lisboa%2C_Jan.2024_%2853489065110%29_%28cropped%29.jpg
1273,"Vanessa Martins",1,
1273,"Mafalda Rodrigues de Almeida",1,
1274,"Para Si",1,
1274,"Ana Rita Clara",1,
1274,"Manuel Cavaco",1,
1275,"Para Si",1,
1275,"Ana Rita Clara",1,
1275,"Sandra Felgueiras",1,
1276,"Para Si",1,
1276,"Sandra Felgueiras",1,
1276,"Ângelo Rodrigues",1,
1276,"Ana Rita Clara",1,
1276,"Ana Galvão",1,https://images.rr.pt/ana-galvao-20-anos-sic-mulher60000577_base.jpg
1277,"Maria Cerqueira Gomes",1,https://upload.wikimedia.org/wikipedia/commons/4/46/Maria_Cerqueira_Gomes.png
1277,"Kika Cerqueira Gomes",1,
1277,"Cristina Ferreira",1,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4a/2022_-_ContentMakers_SZ9_6373_%2852474773638%29_%28cropped%29_%28cropped%29.jpg/1280px-2022_-_ContentMakers_SZ9_6373_%2852474773638%29_%28cropped%29_%28cropped%29.jpg
1277,"Cláudio Ramos",1,https://www.atelevisao.com/wp-content/uploads/2024/03/Claudio-Ramos-2-860x490.jpg
1277,"Rúben Rua",1,https://www.imdb.com/name/nm4043995/
1277,"Cayetano Rivera Ordóñez",1,
1278,"Globos de Ouro de 2024",1,
1278,"João Canijo",1,
1278,"Augusto de Fraga",1,
1278,"A Garota Não",1,
1278,"Manuel Luís Goucha",1,
1278,"Júlia Pinheiro",1,
1278,"João Baião",1,
1278,"Bárbara Branco",1,
1278,"José Mata",1,
1278,"Carolina Loureiro",1,
1278,"Sara Matos",1,
1278,"Soraia Chaves",1,
1278,"Andreia Rodrigues",1,
1279,"Globos de Ouro de 2024",1,
1279,"Sofia Ribeiro (atriz)",1,
1279,"Sofia Cerveira",1,
1279,"Pedro Abrunhosa",1,
1279,"The Ketchup Song (Aserejé)",1,
1279,"Albano Jerónimo",1,
1279,"Margarida Vila-Nova",1,
1279,"Guilherme Geirinhas",1,
1279,"Cândido Costa",1,
1279,"Paulo de Carvalho",1,
1279,"Bárbara Bandeira",1,
1279,"Ricardo Araújo Pereira",1,
1279,"Rodrigo Guedes de Carvalho",1,
1280,"Topics Chat",1,
1280,"Tiago Paiva",1,
1280,"Samuel Santos (Samuel Massas)",1,
1280,"Ana Barbosa",1,
1280,"Ângelo Rodrigues",1,
1281,"Tiago Paiva",1,
1282,"Pedro Caldeira Júnior",1,
1283,"Pedro Caldeira Júnior",1,
1284,"Catarina Miranda",1,
1284,"José Eduardo Moniz",1,https://upload.wikimedia.org/wikipedia/commons/0/04/Jos%C3%A9_Eduardo_Moniz_-_Debate_com_Lu%C3%ADs_Montenegro_na_TVI%2C_Lisboa%2C_Fev.2024_%2853515074398%29_%28cropped%29.jpg
1285,"Catarina Miranda",1,
1286,"Diogo Valente",1,
1287,"Gustavo Santos",1,https://media-manager.noticiasaominuto.com/640/naom_613002dac4937.webp?crop_params=eyJsYW5kc2NhcGUiOnsiY3JvcFdpZHRoIjoxMDc4LCJjcm9wSGVpZ2h0Ijo2MDYsImNyb3BYIjowLCJjcm9wWSI6MH0sInBvcnRyYWl0Ijp7ImNyb3BXaWR0aCI6NjA3LCJjcm9wSGVpZ2h0IjoxMDc5LCJjcm9wWCI6MjIzLCJjcm9wWSI6MX19
1287,"Manuel Pinto Coelho",1,
1288,"José Gouveia",1,
1289,"Diogo Faro",1,
1290,"Diogo Faro",1,
1291,"Sofia Novais de Paula",1,
1292,"Diogo Sena",1,
1292,"Diogo Faro",1,
1293,"Diogo Sena",1,
1294,"Joana Amaral Dias",1,https://upload.wikimedia.org/wikipedia/commons/4/42/Foto_JAD_wikipedia.jpg
1295,"Bárbara Marques",1,
1295,"Ana Balsemão",1,
1295,"Carina Pinheiro",1,
1295,"Andreia Moutinho",1,
1295,"Mariana Azevedo",1,
1295,"Cristiana Jesus",1,
1295,"Inês Ribeiro",1,
1295,"Cláudio Ramos",1,https://www.atelevisao.com/wp-content/uploads/2024/03/Claudio-Ramos-2-860x490.jpg
1295,"Sara Tarita",1,
1295,"Catarina Gouveia",1,
1295,"Joana Gama",1,
1296,"Luciana Abreu",1,https://upload.wikimedia.org/wikipedia/commons/thumb/1/11/Luciana_Abreu_%28J%C3%BAlia%2C_2024%29.png/330px-Luciana_Abreu_%28J%C3%BAlia%2C_2024%29.png
1296,"Clemente (cantor)",1,
1296,"Fernando Correia Marques",1,
1296,"Nuno Miguel",1,
1296,"Cândido Pereira",1,
1296,"Daniel Martins",1,
1296,"João Fortes",1,
1296,"Manuel Luís Goucha",1,
1296,"Ana Marques",1,
1296,Domingão,1,
1296,"João Baião",1,
1296,"Diana Chaves",1,
1296,"Maya (taróloga)",1,https://dioguinho.com/wp-content/uploads/2024/12/tia-maya-.jpg
1296,"Julia Pinheiro",1,
1296,"Dona Ester",1,
1297,"Sónia Costa",1,
1297,"Luis Maia",1,
1297,"Luis Sequeira",1,
1297,"José Cid",1,https://upload.wikimedia.org/wikipedia/commons/e/e3/Eurovision_Song_Contest_1980_postcards_-_Jos%C3%A9_Cid_08.png
1298,"Lili Caneças",1,https://upload.wikimedia.org/wikipedia/commons/9/9a/Lili_Cane%C3%A7as_%28XXII_Globos_de_Ouro%2C_2017%29.png
1298,"Rosa Amélia",1,
1298,"Simone de Oliveira",1,
1298,"Julia Pinheiro",1,
1299,"Lili Caneças",1,https://upload.wikimedia.org/wikipedia/commons/9/9a/Lili_Cane%C3%A7as_%28XXII_Globos_de_Ouro%2C_2017%29.png
1299,"Pedro Caneças",1,
1300,"Celso Lascasas",1,
1301,"Celso Lascasas",1,
1302,"Romilda Costa",1,
1303,"Romilda Costa",1,
1304,"Carolina Ortigão",1,
1304,"Amílcar Ortigão",1,
1305,"Cláudio Alegre",1,
1305,"Cristiana Jesus",1,
1306,"Gustavo Santos",1,https://media-manager.noticiasaominuto.com/640/naom_613002dac4937.webp?crop_params=eyJsYW5kc2NhcGUiOnsiY3JvcFdpZHRoIjoxMDc4LCJjcm9wSGVpZ2h0Ijo2MDYsImNyb3BYIjowLCJjcm9wWSI6MH0sInBvcnRyYWl0Ijp7ImNyb3BXaWR0aCI6NjA3LCJjcm9wSGVpZ2h0IjoxMDc5LCJjcm9wWCI6MjIzLCJjcm9wWSI6MX19
1306,"Filipe Vilarinho",1,
1307,"Gustavo Santos",1,https://media-manager.noticiasaominuto.com/640/naom_613002dac4937.webp?crop_params=eyJsYW5kc2NhcGUiOnsiY3JvcFdpZHRoIjoxMDc4LCJjcm9wSGVpZ2h0Ijo2MDYsImNyb3BYIjowLCJjcm9wWSI6MH0sInBvcnRyYWl0Ijp7ImNyb3BXaWR0aCI6NjA3LCJjcm9wSGVpZ2h0IjoxMDc5LCJjcm9wWCI6MjIzLCJjcm9wWSI6MX19
1308,"Quinas de Ouro",1,
1308,"Vasco Palmeirim",1,
1308,"Cândido Costa",1,
